USER ID,alpine kimono,sweden kansas,student icon,supreme ivan,albert charlie,heavy trapeze,fabric tokyo,brother robin,tiger catalog,explain alex,trick bambino,lily square,oliver ballet,segment place,patent input,exit diet,zipper tibet,tobacco rubber,star drum,chariot neon,bicycle ambient,galileo eric,amazon campus,montana number,welcome visible,charm lucky,vampire mayday,english pinball,caesar egypt,modern small,amigo shampoo,talent finland,margo alien,jason disney,final limbo,frog command,java poem,iceberg frame,saddle ramirez,climax next,grand cactus,fiction resume,audio mango,screen silver,carmen song,armor ocean,matrix stuart,scoop spider,maximum permit,adam mimic,igloo monaco,pattern collect,liberal avatar,pigment pogo,prime common,voltage jasmine,block betty,aztec billy,canoe crimson,anita tornado,chaos paradox,zebra dinner,private belgium,group before,picasso cover,prelude derby,ticket think,episode direct,reward factor,ceramic binary,forever snow,europe italian,meaning popular,cliff enrico,arsenal greek,simple seminar,apple invest,basic gate,deal cafe,yoyo margin,infant taxi,initial bonanza,artist omega,marco control,alfred magnum,clinic vortex,change escape,slow buenos,prague wolf,sheriff sonata,cigar lagoon,equal comedy,bombay podium,helena robot,prodigy rhino,jumbo gray,radius wizard,fame quiz,bazaar complex,glass slogan
111007,0.225582,2.222981,1.577774,0.182038,1.500805,1.072045,0.402079,2.828023,2.263325,2.185069,0.579810,2.402027,0.398159,0.121056,1.340710,2.967951,3.877256,2.165457,1.287008,0.035840,0.347014,0.766722,0.483809,3.654433,0.441291,1.341352,2.646981,0.361020,1.796249,0.289023,2.015874,0.989458,3.571520,0.338959,3.083685,0.525870,0.394666,3.218988,1.447188,0.055716,3.194743,1.295959,0.118761,1.228238,0.461094,4.371038,2.919124,1.005854,2.826632,3.772986,1.956063,1.020614,1.557686,0.386479,2.344481,2.152387,2.782221,2.146347,3.850980,2.471867,1.073534,1.217942,2.179574,0.547081,1.266611,0.727962,1.607602,0.640112,0.659968,0.124211,3.075044,0.424700,2.522112,2.287812,0.204446,1.907904,0.543923,1.537713,2.131744,0.838654,1.066305,0.555529,0.704849,3.100484,0.564159,2.087081,2.366712,3.916327,0.128976,0.779765,0.974376,0.747887,1.073713,2.783311,0.098679,0.996466,2.556273,0.747455,0.720641,0.746066
111010,0.311565,3.273072,3.303866,0.844552,1.248227,0.775479,0.486832,1.121490,1.735097,1.651436,0.780654,1.641017,0.482029,1.707244,1.234712,2.034735,3.366833,1.298101,0.778133,0.321688,0.859288,0.212401,0.382422,4.699565,1.239439,1.811172,3.234723,0.533655,1.903732,0.079864,2.331020,0.643019,3.141235,0.064024,2.170563,0.423497,0.387191,2.527729,2.795506,0.767653,2.943458,0.634112,0.588783,0.627286,1.044765,3.394071,2.631095,0.835686,2.561077,4.227638,1.479471,0.014973,1.290778,0.586480,2.194440,1.658150,2.676770,0.889272,3.050553,1.777736,0.510147,0.034731,1.441186,1.367382,0.847867,0.632658,0.375258,0.467655,0.028844,0.356497,2.092696,0.269662,2.269349,1.823310,0.540433,1.974894,0.232014,0.657338,2.369254,0.732843,0.635582,0.969123,0.718926,2.099825,0.016887,1.530628,2.489212,3.738307,0.808318,0.802993,1.672205,0.601079,1.492605,2.558772,0.355926,1.298858,1.061197,0.308944,0.627217,0.852211
111019,1.758463,0.953267,0.331634,1.693721,1.872784,1.459913,1.708019,0.941170,1.460737,1.781901,1.537523,3.727878,2.648317,1.703235,1.426598,0.238063,0.640252,0.333673,2.062962,1.328533,3.752162,0.684416,1.132324,0.266790,0.340931,2.798242,0.471379,1.638001,0.849264,3.475172,0.508267,0.642323,0.661432,1.617965,1.351536,0.645524,0.278505,0.124730,2.751337,2.871245,1.105135,1.061842,0.334361,2.453975,0.071211,0.721936,0.486255,3.532361,3.783561,1.696032,1.294552,1.631488,0.010481,2.003306,2.166106,2.386874,1.789255,1.023414,1.221307,1.193753,0.479556,6.280014,3.467522,1.259472,1.597031,1.780769,0.402356,0.687996,1.785922,1.319595,0.681482,1.978633,1.055974,0.459215,3.885322,1.194898,1.728421,0.370433,0.173375,1.376113,1.017972,0.932434,0.331905,3.799370,2.493479,0.729294,0.517853,1.930922,0.140954,0.758382,2.895119,2.691723,0.702164,0.957158,4.229666,1.879161,1.151748,1.766322,1.501058,0.485439
111023,0.218672,2.247679,1.947182,0.091134,1.567762,1.151013,0.582123,2.448545,1.886146,1.629276,0.126110,2.462138,0.551057,0.778849,0.831903,3.571506,3.620532,2.491119,1.490239,0.135698,0.951620,0.457079,0.641075,3.971015,0.668089,1.726049,2.414296,0.250806,2.136274,0.415441,2.607771,0.974150,3.540706,0.166908,2.709468,0.988600,0.734462,3.025558,1.750853,0.538988,2.746998,1.029841,0.095177,1.037881,0.485822,4.175783,2.843250,0.937084,2.640273,3.535022,1.955991,1.159400,1.229098,0.192623,2.203796,2.212676,2.784079,1.731936,3.437037,1.922339,1.293092,0.831751,1.521116,0.926798,1.383124,0.941757,1.723204,1.181300,0.107684,0.133846,2.841164,0.707117,2.567892,2.288808,0.000657,2.690361,0.119628,1.871434,2.339702,0.686062,0.933292,0.632109,0.880789,2.929278,0.040148,1.789261,2.428547,3.714529,0.614114,0.837182,0.898651,0.093226,0.972588,2.910187,0.207407,0.603469,2.218293,0.916803,0.785120,0.083826
111030,0.175470,3.142242,1.849520,0.277724,1.701177,1.052665,0.623924,2.143509,1.874719,1.512612,0.196076,1.810597,0.688827,0.785011,1.398060,3.032556,4.164893,1.494231,0.923289,0.386997,0.348515,0.457617,0.621481,3.886051,0.661357,2.116073,2.471331,0.451675,2.235612,0.309883,2.073512,0.888391,3.114013,0.012132,2.692270,0.165233,0.165893,2.896033,2.247303,0.304612,3.257613,0.983719,0.131375,0.305861,0.900780,3.954085,3.356202,1.207381,2.968339,4.438258,1.219509,0.316037,1.659482,0.862695,2.325327,2.327943,2.086064,1.192702,2.569899,1.396950,1.764112,0.528403,2.218603,1.517800,1.474676,0.229307,1.194829,0.539323,0.424721,0.514847,2.401669,0.710232,2.557431,2.421579,0.155300,1.863043,0.048520,1.084717,1.697862,0.735879,1.086106,0.829110,0.678831,3.033902,0.335315,1.667270,2.083580,4.195049,0.911889,1.041854,0.850583,0.280198,1.543445,2.802639,0.260629,1.020990,1.578341,1.024507,0.626618,0.848878
111036,1.043517,3.368414,3.718153,1.245930,1.653995,0.313569,1.464273,1.136245,1.589871,1.070222,1.950508,0.756820,0.231038,2.683376,0.570591,1.552888,4.590796,1.030684,0.315074,0.387529,1.627757,0.330436,1.126179,5.186179,2.380506,2.172608,3.783075,1.070659,2.117651,0.233077,2.294805,0.020946,2.584901,0.036565,1.505263,1.057485,1.246844,2.103594,2.484598,0.808000,2.410359,1.505945,0.534023,1.174992,0.925698,2.646630,2.159031,1.329698,2.386865,3.607740,1.495197,0.160279,1.293179,0.274610,1.644575,1.695477,4.178368,1.316302,3.738605,2.282417,0.364024,0.265029,0.858903,1.058459,1.390020,0.095788,0.317315,0.614319,0.350328,1.235086,1.387886,0.713013,2.446352,1.774377,0.435328,2.360627,0.207727,0.384814,1.943653,1.219957,0.880159,1.798434,1.419801,1.054765,0.407484,0.394242,2.255046,3.557174,0.330255,1.794737,2.267273,0.385556,1.413005,3.132939,0.067784,1.857555,0.506257,0.363260,1.431286,0.030886
111039,1.802284,0.523457,0.296290,1.285590,1.863439,1.816493,0.754375,1.195894,1.534062,2.019689,0.678538,3.718901,2.749811,1.225215,0.518584,0.100594,0.360471,0.922126,2.085178,0.785793,3.782070,0.592422,0.534015,0.740027,0.330692,2.205035,0.702694,1.740758,1.338215,2.989693,0.928930,0.552471,0.352676,1.655880,1.853025,0.987063,0.275599,0.007406,3.238975,2.976061,1.321210,1.625235,0.629718,2.447168,0.778979,0.390893,0.868357,3.378093,4.415566,2.216432,1.695764,1.577867,0.124887,2.293213,2.067741,1.719993,1.550475,0.162233,1.759155,0.395221,0.057949,5.883256,3.735769,1.460717,1.623477,1.494791,0.650924,0.851506,1.097648,1.427710,0.156943,1.618844,0.709499,0.308671,3.080079,1.286474,2.098978,0.012585,0.232134,1.440995,0.975463,0.333146,0.372374,3.208381,1.624694,0.894342,1.169203,2.737347,0.060244,1.054416,2.399970,2.088017,0.769082,1.342386,3.682738,2.422473,1.144843,1.495538,1.506928,0.357390
111042,0.533636,3.006508,3.628739,1.653964,2.049492,0.361038,0.448721,1.276351,1.496546,1.654521,2.359569,0.934118,0.914839,2.221758,0.722683,1.723211,3.608007,1.721577,0.331519,0.118456,1.178433,0.441209,1.341744,4.824716,1.482038,2.097311,2.998781,1.572108,1.722725,0.001208,2.773209,0.049221,2.799756,0.308650,1.879430,0.835479,0.876884,2.033944,3.072313,0.644912,2.976823,1.456363,0.606097,1.303312,0.926520,2.428798,2.233177,0.937296,1.960811,4.155549,1.252136,0.178078,1.111969,0.320852,1.742691,1.643955,4.015545,1.756645,3.068690,2.074108,0.245930,0.067383,0.980243,1.240624,1.745253,0.127714,0.191528,0.139945,0.824176,0.744352,1.719523,1.037802,2.730715,2.203662,0.572237,2.219486,0.269576,0.440986,2.679922,0.923148,0.645992,0.765677,0.902839,2.322698,0.367078,1.097795,2.864459,3.500145,0.571248,1.560688,1.375379,0.088786,1.490941,2.633640,0.248437,1.512568,0.921446,0.165820,1.529005,0.641906
111051,1.555927,0.632800,1.629849,1.180064,2.180899,1.976882,1.135272,0.398586,1.833983,1.100628,0.553717,3.508357,2.678870,1.126687,1.278952,0.311549,0.722731,1.348556,2.122616,1.631254,3.077439,0.300259,0.518933,0.168884,0.340036,3.518873,0.197751,1.595771,0.967667,2.780206,1.149915,0.207050,0.578649,1.123754,1.930943,1.154108,0.406304,0.419006,2.546221,3.356942,0.764918,1.881182,0.874154,1.580691,0.085315,0.186525,1.212537,3.815526,3.844931,1.399690,0.969116,0.666535,0.354346,1.968430,2.311811,2.148562,1.679292,0.945854,0.445110,2.174492,1.089045,5.849375,3.356422,0.224842,1.943790,1.476567,0.763345,0.226916,1.215252,2.369564,1.637209,2.668167,0.620887,0.893811,4.129028,0.844803,0.576241,0.897556,0.700263,1.261623,0.733190,1.274958,0.072080,3.767815,2.147593,0.559505,0.203894,1.999998,0.460380,0.655899,3.642172,1.963746,1.150755,1.294868,4.063943,2.778947,0.769603,1.171887,1.040571,1.278769
111061,2.615323,1.477399,1.807237,0.260174,1.026609,2.335844,1.099285,0.323130,0.431265,0.735731,0.872743,2.646358,1.201484,0.764661,1.880268,2.510228,3.104885,0.815217,2.478056,0.475057,3.791814,0.818632,0.577334,0.165947,0.340170,3.170508,2.057913,1.490540,0.943292,0.141952,1.254279,0.770750,0.078637,1.045151,2.670360,0.119125,0.869051,1.394816,1.283303,1.071450,0.702970,0.236228,0.123262,2.105662,0.745784,4.730680,1.266740,1.675804,2.795728,3.072414,0.886689,2.891759,2.846530,2.043660,0.999474,0.020763,1.778139,6.764676,0.261515,2.870764,0.883637,1.226481,0.047314,2.677035,0.138751,0.296674,2.011586,3.679077,0.487080,0.913564,0.214567,1.649856,1.305467,0.342199,0.571524,1.296213,2.284466,1.226006,1.945955,0.297356,2.588986,2.000496,0.418746,2.011326,2.227501,0.231039,1.486200,1.104708,0.284470,0.331815,0.512853,3.298802,0.638002,2.526365,0.581809,0.011128,1.611820,1.232482,1.688774,0.265863
111067,2.219216,0.772800,0.792297,0.138957,1.090327,1.774216,1.646732,0.859764,0.578703,0.253630,2.027209,3.223098,1.785648,0.496029,1.583789,2.966619,2.517424,0.491248,1.691779,0.288899,3.832621,0.682569,1.528829,0.544234,0.181963,2.526760,2.027988,1.037518,0.810885,0.534009,0.622585,0.666201,0.005873,0.727566,1.707738,0.325025,0.711353,1.557104,2.056423,1.788766,0.593933,1.443838,0.302360,1.592632,1.100535,4.102022,1.421831,1.472570,2.631575,2.850597,0.610149,1.819528,2.386514,2.062564,0.118749,0.227007,1.130528,7.026893,0.266424,2.994228,0.686429,0.860070,0.825678,2.559752,0.124764,0.371409,2.566372,3.454726,0.001793,1.216497,0.067698,1.005373,1.491396,0.271598,0.013240,1.354097,1.712273,0.487557,1.888503,0.268581,2.689361,1.575398,0.509270,2.852437,1.803473,0.425141,1.006922,0.577504,0.567049,0.061419,0.362924,2.341765,1.326081,2.822279,0.403098,0.804639,1.674505,1.722345,1.755023,0.818637
111071,0.255928,4.422407,4.111930,1.995024,1.537535,0.432707,0.347806,0.413207,1.582455,0.752535,2.414512,0.020752,0.831277,2.706137,0.936043,1.474241,4.483911,0.577502,0.711826,0.891739,1.207748,0.706791,1.461181,5.287616,2.511990,2.808796,3.390176,1.144898,2.113465,1.008622,1.877322,0.160717,2.792935,0.191463,0.690619,0.778901,0.506103,1.953296,3.436951,1.234247,3.096140,2.176894,0.878274,0.875679,1.370752,1.927449,2.948228,1.011258,2.577951,4.096654,0.957494,1.295188,1.370579,0.406973,1.347157,1.411588,3.680165,0.749195,3.304989,0.696201,0.654314,0.526176,0.325402,1.736827,1.843221,0.202985,0.160822,0.119722,0.759900,0.542421,0.651706,0.529160,2.742691,2.281024,0.895942,1.879522,1.317202,0.394459,2.163562,1.062538,0.437858,1.706675,0.389199,1.000529,0.059044,0.292999,2.539795,3.386471,1.215994,1.594611,1.690839,0.717429,1.492112,2.587118,0.017891,2.121320,0.082671,0.338067,0.408320,1.216242
111074,0.198072,4.097256,3.084062,1.464986,1.698475,0.399870,0.012423,0.325400,1.541019,0.386510,2.137212,0.431134,0.729269,2.272283,1.192215,2.790536,3.697326,1.249049,0.514348,0.639044,0.691297,0.239549,0.854071,4.820406,1.797852,3.167835,2.866100,1.492231,2.047539,0.140944,2.114410,0.723421,2.663483,0.220982,1.415868,0.821083,0.141943,1.986906,3.460823,1.037339,3.209082,1.430752,1.179174,0.024520,1.307353,2.898855,2.445473,1.328543,2.144738,4.522620,0.892244,1.219777,1.139008,0.300830,1.805890,1.790273,2.937580,0.647935,2.520580,0.991813,1.010743,0.250005,0.274718,1.502483,0.925266,0.502659,0.037568,0.742382,0.010998,0.077379,0.872380,0.085259,2.035163,2.610664,0.405924,2.165392,1.526090,0.551508,2.253661,1.337240,0.146091,1.398374,0.099006,1.641779,0.872574,0.926514,2.069815,3.821381,1.580507,1.469355,0.889712,0.493255,1.588944,2.002354,0.237191,1.981949,0.717746,0.034477,0.526426,1.233537
111081,2.399967,0.215443,2.020455,0.363951,1.830914,2.338820,0.190879,0.081265,1.998604,1.510132,0.953237,1.823931,3.148518,0.297466,0.547882,1.815720,0.068789,1.917306,1.657364,1.298336,4.460867,0.349913,0.983480,1.234009,0.917351,2.397896,1.569449,0.715591,1.297860,2.151806,0.679193,1.359418,0.027427,1.795187,3.130957,0.234668,0.705594,0.931448,1.896581,3.298075,1.829113,3.993302,0.542263,2.349206,0.170394,1.012001,0.596165,3.194553,4.711459,2.091283,1.355784,1.049614,0.351099,1.034998,1.307028,1.315923,0.119096,0.396789,1.309828,1.006799,0.838130,5.022451,2.306224,0.609817,1.975275,2.524081,2.359055,1.881294,0.311475,0.166606,1.995506,1.907606,0.855236,0.050950,3.767990,1.067057,2.081773,1.496589,0.776813,0.729087,0.927263,0.903107,0.985936,2.251498,2.302024,1.878473,0.909434,3.086899,0.591364,1.308689,2.133368,1.212200,1.141097,1.262755,3.383079,3.548676,0.137221,0.763505,2.066346,0.187401
111082,1.461214,0.772961,1.938266,0.519976,2.227974,1.924426,0.724462,0.305486,1.412095,0.676407,0.383060,2.558681,2.561260,0.497354,0.719308,1.187080,0.565450,1.593400,1.425435,1.838963,3.774713,0.414865,0.682463,1.119769,0.316928,3.581372,0.777024,0.755132,1.045895,2.345284,0.680701,0.842413,0.083454,1.470755,2.993834,0.349402,0.009728,1.080551,1.469648,3.023774,0.950426,3.128317,0.615498,1.761770,0.070763,0.596362,0.266224,3.627833,4.202344,1.615142,1.216399,0.418604,0.796061,1.289668,2.033686,1.981221,1.021482,1.238342,0.483148,2.013642,0.196249,5.406744,2.404734,0.156473,2.414896,2.042131,1.198762,0.685712,0.581663,0.893189,1.744639,2.145244,0.677355,0.282573,4.430105,1.344124,0.749992,1.541300,0.542488,0.767528,1.169593,1.580694,0.520110,2.474499,2.199534,1.332014,0.452202,2.455407,0.193190,1.151646,2.517720,1.671668,0.822105,1.667356,4.303478,3.487415,0.696833,0.690205,1.334678,0.429909
111089,1.839782,0.524915,1.796309,0.617696,2.197601,2.189064,0.796908,0.100315,1.768236,1.169772,0.241451,3.182891,2.675073,0.508244,0.838655,0.906034,0.069096,1.141723,1.450547,1.279843,3.440191,0.098615,0.287939,0.884605,0.807887,2.961796,1.071226,1.239709,1.212876,2.452227,0.525264,0.351342,0.260085,1.003398,2.606504,0.337516,0.144081,0.726243,2.290830,3.293700,1.422077,3.395245,0.393648,1.798663,0.043390,0.462534,0.778285,3.532774,4.017264,1.308946,1.397577,1.371860,0.879164,1.527476,2.141947,1.770712,0.959658,0.634458,1.435099,1.265109,0.185070,5.037574,2.947024,0.817116,1.609439,2.424770,1.458835,0.918961,1.110114,1.115601,1.349566,1.918664,0.922703,0.768647,3.907959,1.055898,0.401778,1.403420,0.935797,0.701425,1.087448,1.565195,0.639957,2.755285,1.976563,1.406807,0.708878,2.461253,0.726358,0.641816,2.862374,1.021463,1.489360,1.081681,3.937453,3.139356,0.399995,1.026084,1.303133,0.458276
111096,1.622771,0.924667,2.006398,0.230448,1.974510,2.511273,1.075281,0.241781,1.933782,0.901435,0.906225,2.781497,2.542044,0.279187,0.943358,1.918575,0.126033,1.805603,0.972415,1.492535,3.533663,0.860135,0.924421,0.878841,1.069922,3.311707,1.081292,1.294664,0.947771,2.097404,0.494033,1.228928,0.004901,1.176027,3.157181,0.222620,0.102148,1.436986,1.451934,3.649691,1.185242,3.684260,0.233132,1.776704,0.005183,0.851414,0.795601,3.906708,4.807192,1.231354,0.809485,0.713129,0.504399,1.501155,1.588272,1.518311,0.358344,0.703170,0.660797,1.844329,0.048357,4.875817,2.413229,0.340608,2.219701,1.593311,1.673160,1.141261,1.185476,1.354562,2.143390,2.656249,0.787793,0.496175,4.191901,0.820234,0.633703,1.869736,0.231964,0.916461,0.667682,1.162836,0.670546,2.735094,2.018421,1.611437,0.050293,2.462524,0.207955,1.187039,2.169349,1.102589,0.874308,1.865769,3.837732,3.517506,0.217302,0.647061,1.177858,0.524270
111099,1.181570,0.071209,0.206652,1.298352,2.493207,1.735750,1.255290,0.301623,1.434869,0.994328,0.628790,4.107807,2.761030,1.885355,1.437848,0.574351,0.548822,1.242007,1.755950,1.582213,2.959427,0.324059,0.921485,0.011720,0.185713,2.695451,0.796429,1.968142,0.831178,2.445214,0.564980,0.589711,0.638918,1.047868,2.153749,1.018270,0.599100,0.419277,2.333690,2.456690,0.298409,0.796248,0.435573,1.869024,0.182697,0.133521,1.545557,3.513065,3.972408,1.231579,1.136710,1.249488,0.256701,2.618723,2.399939,2.143216,2.168578,1.193465,0.519756,2.006063,1.087688,6.093461,3.501126,0.542649,1.784112,1.290853,0.065708,0.353455,1.725689,2.293581,0.936784,2.411504,0.781872,1.201244,3.183099,1.262978,0.948413,0.613595,0.739546,1.194909,0.995968,1.229171,0.328288,4.229051,1.970266,0.219361,0.022155,1.485937,0.887481,0.507209,2.699640,2.259329,0.956515,1.713834,4.433682,2.915344,0.811667,1.151249,0.868808,0.553755
111108,0.194354,4.195450,3.359231,1.088558,1.367411,0.340320,0.388549,0.023172,1.746264,0.158730,2.127430,1.382359,1.233549,1.719757,1.242410,2.429090,3.367281,0.818688,0.302501,0.392707,0.263059,0.535008,0.954521,4.413844,1.463791,3.348972,2.464763,0.834457,2.179211,0.104094,2.304161,0.627991,3.126110,0.642651,1.312683,0.079117,0.571856,2.084473,3.593107,1.535880,4.273196,1.041853,1.067376,0.018545,1.885241,3.170394,2.969099,0.966974,2.910507,5.205835,0.634702,0.828378,0.942690,0.220357,2.227221,2.214264,3.217870,0.547914,1.277171,0.809168,1.479914,0.647061,1.121867,2.165271,1.465271,0.862780,1.238795,1.130364,0.317845,1.200677,1.290375,0.157644,2.905763,3.013594,0.603659,2.000164,1.565966,0.213469,2.130866,0.657461,0.194458,1.382433,0.068076,3.108404,0.448244,1.468204,1.582215,3.580665,1.368229,0.477532,0.730037,0.102660,1.823504,1.788694,0.170497,2.062016,0.507039,0.296305,0.368915,1.412830
111114,1.757378,0.022550,0.374104,0.658706,0.946882,1.767480,1.708244,1.439648,0.703466,0.737553,2.104930,4.325529,1.331120,1.584547,1.502424,2.925060,2.245216,0.441312,1.548987,0.963503,3.316998,0.697824,2.621765,0.366492,0.506198,2.310973,1.928166,1.027649,0.646002,0.793879,0.795132,0.483397,0.210578,1.462193,0.968823,1.075573,0.418302,0.246946,2.952836,1.356039,1.023834,2.732064,0.316914,1.284833,1.437431,3.370694,1.625498,1.939893,2.371063,3.113818,0.309490,1.165725,2.345472,1.342355,0.086994,0.316666,1.198202,7.624083,0.706571,3.989654,0.761832,0.467401,1.323636,2.627033,0.799498,0.475061,3.177373,3.211128,0.418204,0.695327,1.134005,1.083116,1.198450,0.130559,0.233907,0.805301,1.024376,0.050080,2.251023,0.092994,2.195050,1.288080,0.609892,2.850559,2.036389,0.462202,1.370455,0.889998,0.889387,0.391930,0.103841,2.454760,1.312105,3.113605,0.923945,1.120376,2.343782,1.734299,1.991552,1.006952
111117,2.125432,0.499985,1.810715,0.605309,2.306733,2.115778,0.816237,0.045801,1.996911,0.994061,0.150113,2.771114,2.705455,0.679047,0.281011,0.653210,0.394853,1.416573,2.041841,1.766520,2.986740,0.651475,0.191385,1.154091,0.432572,2.713694,0.647536,0.703352,0.787802,2.589338,1.046329,1.055440,0.207965,1.578894,2.741598,0.426236,0.080149,0.483657,1.880119,3.378654,1.059462,2.550392,0.230475,2.002384,0.184946,0.947330,1.207960,3.731203,4.183825,1.149189,0.924881,0.863573,0.339085,2.028753,1.695310,2.069043,1.062546,1.363588,0.940138,1.766577,0.365343,5.210659,2.971590,0.162994,1.502448,1.873730,1.637142,0.930188,0.955499,0.938401,1.560106,2.627117,1.055499,0.228085,3.719609,1.091753,0.526327,1.281727,0.845238,0.884247,0.958882,1.257810,0.730787,2.797109,2.059894,1.165280,0.502798,2.293370,0.162686,0.968242,2.552095,1.495297,0.893412,1.459430,3.722488,3.189416,0.087502,0.554533,1.264705,0.419228
111127,0.892506,0.302431,1.003412,1.007625,1.633026,1.834254,1.614437,0.545085,1.428229,1.327767,0.256756,3.666193,3.308333,1.072754,0.967905,0.464458,0.783112,1.503388,2.197694,1.625699,3.164614,0.137590,0.265208,0.280137,0.000270,3.127408,0.406773,1.599652,1.099979,2.481225,0.543758,0.086712,0.342198,1.168274,2.569909,0.541629,0.446323,0.893121,1.593460,3.320537,0.587680,1.642101,0.764288,1.724941,0.064853,0.162624,1.435318,3.396953,4.193256,0.940423,1.272001,0.536808,0.214455,1.909648,2.228674,1.943148,1.052039,1.236772,0.365340,2.022925,0.900514,6.050882,3.400930,0.562628,1.873180,1.753917,0.477560,0.335075,1.345573,1.615772,0.895898,2.154626,1.151276,0.762242,3.955782,0.985059,0.962738,1.482104,0.629958,1.256923,0.574247,1.430268,0.115990,3.621032,2.348714,0.721891,0.002625,2.222917,0.364621,0.538240,3.134976,2.034087,0.747159,1.489929,3.989061,3.508008,0.297254,1.472780,0.861710,0.476193
111134,2.981099,0.806754,1.605394,0.052270,0.247944,2.469891,1.566306,0.456957,0.745171,1.252642,1.102773,3.645006,1.941685,0.164995,1.412714,3.490676,2.312694,0.746231,1.878703,0.155533,4.672809,0.896584,1.636919,1.099793,0.177833,3.725983,1.176483,1.117263,0.795970,0.809273,0.974551,0.261978,0.413426,0.634110,2.495567,0.559337,1.845852,1.943489,1.088130,1.020380,0.522301,1.282639,0.403837,1.814261,0.696476,4.267922,0.939647,1.591793,2.140695,2.578679,0.793539,3.110663,2.564543,2.201221,0.451510,0.015724,1.431381,6.130797,1.316576,1.909538,0.470407,1.064850,0.763878,3.346791,0.720068,0.197922,2.555972,2.611822,0.266290,1.543125,0.323010,1.369788,1.647771,0.365054,0.282830,1.253721,2.872619,1.937081,2.088783,0.196906,2.875947,1.545173,0.691563,3.025861,1.920691,0.041326,1.969313,0.325956,0.234558,0.045064,0.264829,2.781919,0.400290,2.014695,0.016741,0.324123,1.340555,0.878610,0.791404,0.192513
111137,0.136848,2.893931,2.679462,0.031968,1.327329,0.283090,1.029427,1.319927,2.036245,1.254674,1.418692,2.139576,1.132772,1.112668,2.116475,2.973227,3.734478,1.562017,1.012275,0.680773,0.144628,0.410693,0.205071,4.312743,1.266697,2.539096,2.353578,0.654337,2.325203,0.016648,2.738778,1.411100,2.682169,0.197906,1.787006,0.447943,0.305131,3.009650,2.447445,0.378395,3.353953,0.216675,0.979757,1.205097,1.177426,3.445858,3.017589,1.091502,3.012204,4.241608,1.416659,0.081464,1.253901,0.579333,2.495723,2.383203,2.351880,1.154074,2.875104,0.654677,1.523790,0.360135,1.314830,1.481035,1.303478,0.742714,1.343743,0.504915,0.227699,0.372760,2.246748,0.315417,2.687329,2.154977,0.008683,2.668056,0.918254,0.594574,1.993169,0.917779,0.477084,1.417002,0.569932,2.842830,0.186431,1.746459,1.732556,4.095591,1.112575,1.105404,0.672269,0.193296,1.389063,2.178023,0.106507,1.100058,1.266172,0.473572,0.382482,1.524878
111138,2.174422,0.250463,1.050985,0.287653,1.082107,1.560199,1.158250,1.578367,0.521937,0.154060,1.250066,2.950858,1.669883,0.647281,2.289491,2.759973,3.009949,0.411014,1.758405,0.952783,3.135666,0.659967,1.359909,1.052072,0.539367,2.234732,1.928463,1.232649,0.664847,0.566045,0.634900,0.644362,0.505571,0.700760,1.833318,0.652170,0.177635,0.856064,1.859992,1.402348,0.909697,1.613714,0.348165,1.033177,1.085080,4.215978,1.563350,1.799101,2.356514,3.334462,0.577677,1.703706,2.165312,1.088816,0.623530,0.131329,1.370911,7.067614,0.221542,3.788499,0.943749,0.365121,1.028552,2.170963,0.558620,0.188655,3.028351,3.326831,0.003175,0.700508,0.001355,0.826576,1.632972,0.033577,0.812406,1.022946,1.966654,0.055094,2.867249,0.358060,2.479124,1.349335,0.119842,2.820637,2.315745,0.350339,1.101581,0.674588,0.628067,0.244319,0.704055,2.969500,1.230865,3.249847,0.481821,0.367165,2.311562,1.466844,1.365062,0.937352
111145,2.724316,2.217406,2.482013,0.338808,0.519666,2.435486,1.085340,0.814244,1.176673,1.738109,0.685819,1.987599,1.883147,0.791663,1.143764,1.620923,2.509066,0.973930,3.114332,0.284713,4.172914,0.786749,0.139515,0.017487,0.334992,3.469422,1.855397,1.817870,0.453141,0.124267,0.672335,1.110737,0.047512,0.972893,3.401380,0.509152,0.748092,2.113212,0.174929,0.812785,0.644071,0.791887,0.270362,2.317927,0.866565,4.740104,1.308551,1.636878,2.454008,2.272488,1.347941,3.282853,2.585073,2.465646,1.220697,0.028227,2.151460,6.628274,0.950480,1.606889,0.225474,1.218263,0.022140,3.315956,0.282690,0.296832,1.314114,3.607043,0.312656,1.445904,1.239751,1.622567,1.731139,0.782828,0.921617,0.851456,3.264175,2.257401,2.255126,0.645534,2.890663,2.381777,0.061809,2.163343,1.752724,0.363184,2.260529,0.675424,0.239556,0.261398,1.170869,3.679691,0.531088,2.318864,0.541719,0.618856,0.647616,0.631408,1.457872,0.338950
